7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6542025285981599,0.6669619239374425,0.6147962682799282,0.5445346865286395,0.6091995172528144,0.541104884391322,0.41575313767197214,0.6761205710026139,0.631063108341678,0.5792613834458354,0.5167708117193175,0.6197303281808713,0.6876233403208978,0.5987565724280897,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6542025285981599,0.6669619239374425,0.6147962682799282,0.5445346865286395,0.6091995172528144,0.541104884391322,0.41575313767197214,0.6761205710026139,0.631063108341678,0.5792613834458354,0.5167708117193175,0.5561408578663148,0.6876233403208978,0.5987565724280897,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6619005195439805,0.7151956166272393,0.6104891402471091,0.5827511600676424,0.6236039511046091,0.4581696033813426,0.442870303072568,0.6283298707134833,0.6238999286837146,0.5750845273542237,0.19847343919891625,0.7198742055440864,0.6276893112948038,0.5472475504878427,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6555098107254846,0.6656450179052206,0.6002498601043081,0.544374117575372,0.5907171663303034,0.5371103217889117,0.26852586821085284,0.6444022830229297,0.5830262283779044,0.597919300005635,0.5167708117193175,0.5561408578663148,0.6426049092359917,0.6206950017282202,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6628308770622919,0.7170880349753287,0.6266696379550937,0.5771792998726979,0.6134515479462598,0.4581716283666713,0.43854754124379836,0.6283298707134833,0.6262428299838897,0.575817359680378,0.19847343919891625,0.7198742055440864,0.6316624061908488,0.5477003003823735,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6244319272871215,0.6973426983134682,0.6369032684942917,0.5455773127638756,0.5500796877399453,0.48441323017515336,0.3620155573813569,0.5578712894896181,0.631744698785903,0.5695945487261365,0.42615033593273083,0.6100761005484917,0.6460775940942496,0.6371169062790076,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6815770154932185,0.6554181003612297,0.6313461866827229,0.5288854640137569,0.6222658668351353,0.5213982707372891,0.4084437180339342,0.566040586629141,0.6201886042127216,0.5719652977217792,0.39481231193402777,0.6996830217656645,0.6553857738743794,0.6099670403388451,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6894368402583023,0.6587129245014073,0.6378639855585042,0.5298923324018332,0.6367582814573627,0.5232621524053395,0.416708369434084,0.5753395061500223,0.6201950657753754,0.5777383951101415,0.38562716719072687,0.6432700449583101,0.6416753448426766,0.6122817440065212,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7009361896566356,0.6672423757947386,0.5964627577586579,0.5698788356251888,0.6320780374377907,0.4568297633282486,0.45099718402467753,0.5918881198639342,0.6200333920266803,0.5760031789034005,0.5067658178629574,0.6854475223701494,0.6226626268987127,0.59362254941631,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.664738685697308,0.6531636627180282,0.6411663134359346,0.5225828827805982,0.6243229341716886,0.514574672525438,0.407045081550854,0.6583593503247083,0.6201869620392119,0.5622298157610576,0.38703498248131774,0.6996830217656645,0.706540918001263,0.5843191429826646,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6260779285301091,0.6701014909804727,0.6605799554591988,0.5399400779962211,0.6479553212898209,0.5179340693846245,0.3609899762350222,0.4534593342438281,0.6269275965380301,0.578141629047939,0.3855008067489525,0.6544474275704517,0.6687618072325149,0.629235260840198,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6741300199882411,0.7163988597252642,0.5961446974950582,0.5928534266425967,0.6236039511046091,0.45814684206671075,0.5113966211161722,0.5940974214487893,0.6260474738051245,0.5795463458353207,0.19847343919891625,0.7198742055440864,0.6020616836594113,0.5608231161521643,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6894368402583023,0.6587129245014073,0.6378639855585042,0.5298923324018332,0.6367582814573627,0.5232621524053395,0.416708369434084,0.5753395061500223,0.6201950657753754,0.5777383951101415,0.3874805094983983,0.6432700449583101,0.6416753448426766,0.6122817440065212,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
